-266.50191,10014,0,150,4,30,3,1,10,0.5,0.7,0.63,0.1,0.09000000000000001,0.1,0.3,0.1,0.3,0.8,10.0,5,50,6,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-261.67191,10014,1,150,4,30,3,1,10,0.5,0.7,0.63,0.1,0.09000000000000001,0.1,0.3,0.1,0.5,0.8,10.0,5,50,0.1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-263.45188,11111,0,150,4,20,3,1,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.8,10.0,5,50,6,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-258.83188,11111,1,150,4,30,3,1,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.8,10.0,5,50,4,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-259.78189999999995,11111,2,150,4,30,3,2,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.2,10.0,5,50,1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-255.57198,22222,0,150,8,20,3,1,10,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.8,10.0,5,50,0.5,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-266.48197,22222,1,150,8,30,3,2,10,0.5,0.7,0.63,0.1,0.09000000000000001,0.1,0.3,0.1,0.3,0.2,10.0,5,50,0.1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-263.94195,22222,2,150,4,30,3,2,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.2,10.0,5,50,0.1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-261.92189,33333,0,150,8,30,3,2,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.8,10.0,5,50,1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-259.85196,33333,1,150,4,20,3,2,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.8,10.0,5,50,6,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-252.21187,33333,2,150,4,20,3,1,15,0.5,0.7,0.63,0.1,0.09000000000000001,0.1,0.3,0.1,0.5,0.2,10.0,5,50,1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-263.35191000000003,44444,0,150,4,30,3,1,10,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.8,10.0,5,50,1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-260.28188,44444,1,150,8,20,3,1,10,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.8,10.0,5,50,2,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-253.81196,44444,2,150,8,30,3,2,10,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.8,10.0,5,50,0.25,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-262.32194,55555,0,150,4,20,3,1,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.8,10.0,5,50,0.5,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-259.17186000000004,55555,1,150,4,20,3,2,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.8,10.0,5,50,10,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-261.10191000000003,55555,2,150,4,30,3,1,15,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.2,10.0,5,50,6,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-265.95196,99999,0,150,4,30,3,2,10,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.5,0.2,10.0,5,50,6,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-257.68188000000004,99999,1,150,8,20,3,1,10,0.5,0.7,0.63,0.1,0.09000000000000001,0.1,0.3,0.1,0.3,0.8,10.0,5,50,4,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
-258.77188,99999,2,150,8,30,3,2,10,0.5,0.7,0.63,0.4,0.36000000000000004,0.1,0.3,0.1,0.3,0.8,10.0,5,50,1,0.5,0.1,1.4,5,7,2,0.5,0.1,1.0,20,20,1,0.8,0.5
